CN,Elmt,Label,x,y,z,xor,yor,zor,d,[A]
,Al,T1,0.560033,1.893067,0.771767,22.05846,-6.63242,11.39668,0,
,Al,T1,0.560033,1.893067,0.771767,22.05846,-6.63242,11.39668,0,
,Al,T1,0.7733,1.7736,0.8949,18.96654,-9.15811,13.21499,4.38695,
,,,,,,,,,,
[0],Si,T1,1.9997,1.2264,0.1051,3.09807,-23.68224,1.55201,,
,,,,,,,,,,
[0],Si,T1,1.666367,1.559733,0.438433,9.93557,-19.73461,6.47434,,
,,,,,,,,,,
[0],Si,T1,1.333033,1.893067,0.771767,16.77307,-15.78698,11.39668,,
,Al,T1,1.560033,1.893067,0.771767,15.22096,-18.47531,11.39668,3.10422,
,Al,T1,1.106933,1.666967,0.771767,15.22711,-13.1093,11.39668,3.09192,
,Al,T1,1.106933,1.666967,0.771767,15.22711,-13.1093,11.39668,3.09192,
,Al,T1,1.560033,1.893067,0.771767,15.22096,-18.47531,11.39668,3.10422,
,Al,T1,1.2264,1.9997,0.8949,18.96039,-14.52413,13.21499,3.11214,
,,,,,,,,,,
[0],Si,T1,1.9997,1.7733,0.1051,10.57693,-23.68224,1.55201,,
,,,,,,,,,,
[0],Si,T1,1.666367,1.106633,0.438433,3.73943,-19.73461,6.47434,,
,,,,,,,,,,
[0],Si,T1,1.333033,1.439967,0.771767,10.57693,-15.78698,11.39668,,
,Al,T1,1.333033,1.439967,0.771767,10.57693,-15.78698,11.39668,0,
,Al,T1,1.333033,1.439967,0.771767,10.57693,-15.78698,11.39668,0,
,Al,T1,1.0003,1.2267,0.8949,9.93557,-11.84645,13.21499,4.38695,
,,,,,,,,,,
[0],Si,T1,1.0003,1.7736,0.8949,17.41443,-11.84645,13.21499,,
,Al,T1,1.106933,1.666967,0.771767,15.22711,-13.1093,11.39668,3.11214,
,Al,T1,1.106933,1.666967,0.771767,15.22711,-13.1093,11.39668,3.11214,
,Al,T1,1.2264,1.9997,0.8949,18.96039,-14.52413,13.21499,3.09192,
,Al,T1,0.7733,1.7736,0.8949,18.96654,-9.15811,13.21499,3.10422,
,,,,,,,,,,
[0],Si,T1,1.666967,1.106933,0.228233,3.73943,-19.74171,3.37032,,
,,,,,,,,,,
[0],Si,T1,0.333033,0.439967,0.771767,3.73943,-3.94408,11.39668,,
,Al,T1,0.333033,0.439967,0.771767,3.73943,-3.94408,11.39668,0,
,Al,T1,0.333033,0.439967,0.771767,3.73943,-3.94408,11.39668,0,
,Al,T1,0.0003,0.2267,0.8949,3.09807,-0.00355,13.21499,4.38695,
,,,,,,,,,,
[0],Si,T1,1.0003,1.2267,0.8949,9.93557,-11.84645,13.21499,,
,Al,T1,1.333033,1.439967,0.771767,10.57693,-15.78698,11.39668,4.38695,
,Al,T1,1.333033,1.439967,0.771767,10.57693,-15.78698,11.39668,4.38695,
,Al,T1,1.0003,1.2267,0.8949,9.93557,-11.84645,13.21499,0,
,,,,,,,,,,
[0],Si,T1,1.666967,1.560033,0.228233,9.93557,-19.74171,3.37032,,
,,,,,,,,,,
[0],Si,T1,1.333633,1.893367,0.561567,16.77307,-15.79408,8.29265,,
,Al,T1,1.560033,1.893067,0.771767,15.22096,-18.47531,11.39668,4.38555,
,Al,T1,1.106933,1.666967,0.771767,15.22711,-13.1093,11.39668,4.38555,
,Al,T1,1.106933,1.666967,0.771767,15.22711,-13.1093,11.39668,4.38555,
,Al,T1,1.560033,1.893067,0.771767,15.22096,-18.47531,11.39668,4.38555,
,,,,,,,,,,
[0],Si,T1,1.2264,1.9997,0.8949,18.96039,-14.52413,13.21499,,
,Al,T1,1.106933,1.666967,0.771767,15.22711,-13.1093,11.39668,4.38695,
,Al,T1,1.106933,1.666967,0.771767,15.22711,-13.1093,11.39668,4.38695,
,Al,T1,1.2264,1.9997,0.8949,18.96039,-14.52413,13.21499,0,
,,,,,,,,,,
[0],Si,T1,0.9997,0.7733,0.1051,3.73943,-11.83934,1.55201,,
,,,,,,,,,,
[0],Si,T1,1.559733,1.666367,0.561567,12.12289,-18.47176,8.29265,,
,Al,T1,1.560033,1.893067,0.771767,15.22096,-18.47531,11.39668,4.38555,
,Al,T1,1.333033,1.439967,0.771767,10.57693,-15.78698,11.39668,4.38555,
,Al,T1,1.333033,1.439967,0.771767,10.57693,-15.78698,11.39668,4.38555,
,Al,T1,1.560033,1.893067,0.771767,15.22096,-18.47531,11.39668,4.38555,
,,,,,,,,,,
[0],Si,T1,1.2264,1.2267,0.8949,8.38961,-14.52413,13.21499,,
,Al,T1,1.333033,1.439967,0.771767,10.57693,-15.78698,11.39668,3.11214,
,Al,T1,1.333033,1.439967,0.771767,10.57693,-15.78698,11.39668,3.11214,
,Al,T1,1.2264,0.9997,0.8949,5.28539,-14.52413,13.21499,3.10422,
,Al,T1,1.0003,1.2267,0.8949,9.93557,-11.84645,13.21499,3.09192,
,,,,,,,,,,
[0],Si,T1,1.893067,1.560033,0.228233,8.38961,-22.41939,3.37032,,
,,,,,,,,,,
[0],Si,T1,1.559733,1.893367,0.561567,15.22711,-18.47176,8.29265,,
,Al,T1,1.560033,1.893067,0.771767,15.22096,-18.47531,11.39668,3.10403,
,Al,T1,1.560033,1.893067,0.771767,15.22096,-18.47531,11.39668,3.10403,
,,,,,,,,,,
[0],Si,T1,1.7736,1.0003,0.1051,1.55211,-21.00456,1.55201,,
,,,,,,,,,,
[0],Si,T1,1.440267,1.333633,0.438433,8.38961,-17.05693,6.47434,,
,,,,,,,,,,
[0],Si,T1,1.106933,1.666967,0.771767,15.22711,-13.1093,11.39668,,
,Al,T1,1.106933,1.666967,0.771767,15.22711,-13.1093,11.39668,0,
,Al,T1,1.106933,1.666967,0.771767,15.22711,-13.1093,11.39668,0,
,Al,T1,1.2264,1.9997,0.8949,18.96039,-14.52413,13.21499,4.38695,
,,,,,,,,,,
[0],Si,T1,1.7736,1.7733,0.1051,12.12288,-21.00456,1.55201,,
,,,,,,,,,,
[0],Si,T1,1.440267,1.106633,0.438433,5.28539,-17.05693,6.47434,,
,,,,,,,,,,
[0],Si,T1,1.439967,1.333033,1.228233,8.38346,-17.05338,18.13732,,
,,,,,,,,,,
[0],Si,T1,1.7733,1.9997,0.8949,15.22096,-21.00101,13.21499,,
,Al,T1,1.560033,1.893067,0.771767,15.22096,-18.47531,11.39668,3.11214,
,Al,T1,1.560033,1.893067,0.771767,15.22096,-18.47531,11.39668,3.11214,
,Al,T1,1.7733,1.7736,0.8949,12.12904,-21.00101,13.21499,3.09192,
,Al,T1,2.0003,2.2267,0.8949,16.77307,-23.68935,13.21499,3.10422,
,,,,,,,,,,
[0],Si,T1,1.439967,1.333033,0.228233,8.38346,-17.05338,3.37032,,
,,,,,,,,,,
[0],Si,T1,1.106633,1.666367,0.561567,15.22096,-13.10574,8.29265,,
,Al,T1,1.106933,1.666967,0.771767,15.22711,-13.1093,11.39668,3.10403,
,Al,T1,1.106933,1.666967,0.771767,15.22711,-13.1093,11.39668,3.10403,
,,,,,,,,,,
[0],Si,T1,1.7733,1.7736,0.8949,12.12904,-21.00101,13.21499,,
,Al,T1,1.560033,1.893067,0.771767,15.22096,-18.47531,11.39668,4.38695,
,Al,T1,1.560033,1.893067,0.771767,15.22096,-18.47531,11.39668,4.38695,
,Al,T1,1.7733,1.7736,0.8949,12.12904,-21.00101,13.21499,0,
,,,,,,,,,,
[0],Si,T1,0.439967,0.333033,1.228233,1.54596,-5.21048,18.13733,,
,,,,,,,,,,
[0],Si,T1,1.106633,1.440267,0.561567,12.12904,-13.10574,8.29265,,
,Al,T1,1.333033,1.439967,0.771767,10.57693,-15.78698,11.39668,4.38555,
,Al,T1,1.106933,1.666967,0.771767,15.22711,-13.1093,11.39668,4.38555,
,Al,T1,1.106933,1.666967,0.771767,15.22711,-13.1093,11.39668,4.38555,
,Al,T1,1.333033,1.439967,0.771767,10.57693,-15.78698,11.39668,4.38555,
,,,,,,,,,,
[0],Si,T1,1.2267,1.0003,0.1051,5.29154,-14.52768,1.55201,,
,,,,,,,,,,
[0],Si,T1,1.893367,1.333633,0.438433,5.29154,-22.42295,6.47434,,
,,,,,,,,,,
[0],Si,T1,0.666967,0.560033,0.228233,3.09807,-7.89882,3.37032,,
,,,,,,,,,,
[0],Si,T1,1.2267,1.2264,0.1051,8.38346,-14.52768,1.55201,,
,,,,,,,,,,
[0],Si,T1,1.893367,1.559733,0.438433,8.38346,-22.42295,6.47434,,
,,,,,,,,,,
[0],Si,T1,1.560033,1.893067,0.771767,15.22096,-18.47531,11.39668,,
,Al,T1,1.560033,1.893067,0.771767,15.22096,-18.47531,11.39668,0,
,Al,T1,1.560033,1.893067,0.771767,15.22096,-18.47531,11.39668,0,
,Al,T1,1.7733,1.7736,0.8949,12.12904,-21.00101,13.21499,4.38695,
,,,,,,,,,,
[0],Si,T1,0.9997,0.2264,1.1051,-3.73943,-11.83934,16.31902,,
,Al,T1,1.0003,0.2267,0.8949,-3.73943,-11.84645,13.21499,3.10403,
,,,,,,,,,,
[0],Si,T1,0.666367,0.559733,1.438433,3.09807,-7.89171,21.24135,,
,,,,,,,,,,
[2],Si,T1,0.333033,0.893067,1.771767,9.93557,-3.94408,26.16368,,
,Al,T1,0.560033,0.893067,1.771767,8.38346,-6.63242,26.16368,3.10422,
,Al,T1,0.106933,0.666967,1.771767,8.38961,-1.2664,26.16368,3.09192,
,Al,T1,0.106933,0.666967,1.771767,8.38961,-1.2664,26.16368,3.09192,
,Al,T1,0.560033,0.893067,1.771767,8.38346,-6.63242,26.16368,3.10422,
,Al,T1,0.2264,0.9997,1.8949,12.12289,-2.68123,27.98199,3.11214,
,,,,,,,,,,
[0],Si,T1,0.9997,0.7733,1.1051,3.73943,-11.83934,16.31901,,
,Al,T1,1.2264,0.9997,0.8949,5.28539,-14.52413,13.21499,4.38555,
,Al,T1,0.7733,0.7736,0.8949,5.29154,-9.15811,13.21499,4.38555,
,,,,,,,,,,
[0],Si,T1,0.666367,0.106633,1.438433,-3.09807,-7.89171,21.24135,,
,,,,,,,,,,
[0],Si,T1,0.893067,1.333033,1.228233,12.12289,-10.5765,18.13732,,
,,,,,,,,,,
[1],Si,T1,0.0003,0.7736,1.8949,10.57693,-0.00355,27.98199,,
,Al,T1,0.106933,0.666967,1.771767,8.38961,-1.2664,26.16368,3.11214,
,Al,T1,0.106933,0.666967,1.771767,8.38961,-1.2664,26.16368,3.11214,
,Al,T1,0.2264,0.9997,1.8949,12.12289,-2.68123,27.98199,3.09192,
,Al,T1,-0.2267,0.7736,1.8949,12.12904,2.68479,27.98199,3.10422,
,,,,,,,,,,
[0],Si,T1,0.666967,0.106933,1.228233,-3.09807,-7.89882,18.13733,,
,,,,,,,,,,
[1],Si,T1,0.333633,0.440267,1.561567,3.73943,-3.95118,23.05966,,
,Al,T1,0.333033,0.439967,1.771767,3.73943,-3.94408,26.16368,3.10403,
,Al,T1,0.333033,0.439967,1.771767,3.73943,-3.94408,26.16368,3.10403,
,,,,,,,,,,
[1],Si,T1,0.0003,0.2267,1.8949,3.09807,-0.00355,27.98199,,
,Al,T1,0.333033,0.439967,1.771767,3.73943,-3.94408,26.16368,4.38695,
,Al,T1,0.333033,0.439967,1.771767,3.73943,-3.94408,26.16368,4.38695,
,Al,T1,0.0003,0.2267,1.8949,3.09807,-0.00355,27.98199,0,
,,,,,,,,,,
[0],Si,T1,0.666967,0.560033,1.228233,3.09807,-7.89882,18.13733,,
,,,,,,,,,,
[2],Si,T1,0.333633,0.893367,1.561567,9.93557,-3.95118,23.05966,,
,Al,T1,0.560033,0.893067,1.771767,8.38346,-6.63242,26.16368,4.38555,
,Al,T1,0.106933,0.666967,1.771767,8.38961,-1.2664,26.16368,4.38555,
,Al,T1,0.106933,0.666967,1.771767,8.38961,-1.2664,26.16368,4.38555,
,Al,T1,0.560033,0.893067,1.771767,8.38346,-6.63242,26.16368,4.38555,
,,,,,,,,,,
[1],Si,T1,0.2264,0.9997,1.8949,12.12289,-2.68123,27.98199,,
,Al,T1,0.106933,0.666967,1.771767,8.38961,-1.2664,26.16368,4.38695,
,Al,T1,0.106933,0.666967,1.771767,8.38961,-1.2664,26.16368,4.38695,
,Al,T1,0.2264,0.9997,1.8949,12.12289,-2.68123,27.98199,0,
,,,,,,,,,,
[0],Si,T1,0.0003,0.7736,0.8949,10.57693,-0.00355,13.21499,,
,Al,T1,0.106933,0.666967,0.771767,8.38961,-1.2664,11.39668,3.11214,
,Al,T1,0.106933,0.666967,0.771767,8.38961,-1.2664,11.39668,3.11214,
,Al,T1,0.2264,0.9997,0.8949,12.12289,-2.68123,13.21499,3.09192,
,Al,T1,-0.2267,0.7736,0.8949,12.12904,2.68479,13.21499,3.10422,
,,,,,,,,,,
[2],Si,T1,0.559733,0.666367,1.561567,5.28539,-6.62886,23.05966,,
,Al,T1,0.560033,0.893067,1.771767,8.38346,-6.63242,26.16368,4.38555,
,Al,T1,0.333033,0.439967,1.771767,3.73943,-3.94408,26.16368,4.38555,
,Al,T1,0.333033,0.439967,1.771767,3.73943,-3.94408,26.16368,4.38555,
,Al,T1,0.560033,0.893067,1.771767,8.38346,-6.63242,26.16368,4.38555,
,,,,,,,,,,
[1],Si,T1,0.2264,0.2267,1.8949,1.55211,-2.68123,27.98199,,
,Al,T1,0.333033,0.439967,1.771767,3.73943,-3.94408,26.16368,3.11214,
,Al,T1,0.333033,0.439967,1.771767,3.73943,-3.94408,26.16368,3.11214,
,Al,T1,0.2264,-0.0003,1.8949,-1.55211,-2.68123,27.98199,3.10422,
,Al,T1,0.0003,0.2267,1.8949,3.09807,-0.00355,27.98199,3.09192,
,,,,,,,,,,
[0],Si,T1,0.333633,1.440267,0.561567,17.41442,-3.95118,8.29265,,
,Al,T1,0.333033,1.439967,0.771767,17.41443,-3.94408,11.39668,3.10403,
,Al,T1,0.333033,1.439967,0.771767,17.41443,-3.94408,11.39668,3.10403,
,,,,,,,,,,
[1],Si,T1,0.559733,0.893367,1.561567,8.38961,-6.62886,23.05966,,
,Al,T1,0.560033,0.893067,1.771767,8.38346,-6.63242,26.16368,3.10403,
,Al,T1,0.560033,0.893067,1.771767,8.38346,-6.63242,26.16368,3.10403,
,,,,,,,,,,
[0],Si,T1,0.7736,0.0003,1.1051,-5.28539,-9.16166,16.31902,,
,Al,T1,0.7733,-0.2264,0.8949,-8.38346,-9.15811,13.21499,4.38555,
,Al,T1,1.0003,0.2267,0.8949,-3.73943,-11.84645,13.21499,4.38555,
,,,,,,,,,,
[0],Si,T1,0.440267,0.333633,1.438433,1.55211,-5.21403,21.24135,,
,,,,,,,,,,
[0],Si,T1,0.439967,1.333033,1.228233,15.22096,-5.21048,18.13733,,
,,,,,,,,,,
[0],Si,T1,0.7736,0.7733,1.1051,5.28539,-9.16166,16.31902,,
,Al,T1,0.7733,0.7736,0.8949,5.29154,-9.15811,13.21499,3.10403,
,,,,,,,,,,
[0],Si,T1,0.440267,0.106633,1.438433,-1.55211,-5.21403,21.24135,,
,,,,,,,,,,
[2],Si,T1,0.106933,0.439967,1.771767,5.28539,-1.2664,26.16368,,
,Al,T1,0.333033,0.439967,1.771767,3.73943,-3.94408,26.16368,3.09192,
,Al,T1,0.106933,0.666967,1.771767,8.38961,-1.2664,26.16368,3.10423,
,Al,T1,0.106933,0.666967,1.771767,8.38961,-1.2664,26.16368,3.10423,
,Al,T1,0.333033,0.439967,1.771767,3.73943,-3.94408,26.16368,3.09192,
,Al,T1,0.0003,0.2267,1.8949,3.09807,-0.00355,27.98199,3.11214,
,,,,,,,,,,
[3],Si,T1,0.7733,0.9997,1.8949,8.38346,-9.15811,27.98199,,
,Al,T1,0.560033,0.893067,1.771767,8.38346,-6.63242,26.16368,3.11214,
,Al,T1,0.560033,0.893067,1.771767,8.38346,-6.63242,26.16368,3.11214,
,Al,T1,0.7733,0.7736,1.8949,5.29154,-9.15811,27.98199,3.09192,
,Al,T1,1.0003,1.2267,1.8949,9.93557,-11.84645,27.98199,3.10422,
,,,,,,,,,,
[0],Si,T1,0.333033,0.893067,0.771767,9.93557,-3.94408,11.39668,,
,Al,T1,0.560033,0.893067,0.771767,8.38346,-6.63242,11.39668,3.10422,
,Al,T1,0.106933,0.666967,0.771767,8.38961,-1.2664,11.39668,3.09192,
,Al,T1,0.106933,0.666967,0.771767,8.38961,-1.2664,11.39668,3.09192,
,Al,T1,0.560033,0.893067,0.771767,8.38346,-6.63242,11.39668,3.10422,
,Al,T1,0.2264,0.9997,0.8949,12.12289,-2.68123,13.21499,3.11214,
,,,,,,,,,,
[1],Si,T1,0.106633,0.666367,1.561567,8.38346,-1.26285,23.05966,,
,Al,T1,0.106933,0.666967,1.771767,8.38961,-1.2664,26.16368,3.10403,
,Al,T1,0.106933,0.666967,1.771767,8.38961,-1.2664,26.16368,3.10403,
,,,,,,,,,,
[0],Si,T1,0.893067,0.560033,1.228233,1.55211,-10.5765,18.13733,,
,,,,,,,,,,
[0],Si,T1,0.666367,0.559733,0.438433,3.09807,-7.89171,6.47435,,
,,,,,,,,,,
[2],Si,T1,0.106633,0.440267,1.561567,5.29154,-1.26285,23.05966,,
,Al,T1,0.333033,0.439967,1.771767,3.73943,-3.94408,26.16368,4.38555,
,Al,T1,0.106933,0.666967,1.771767,8.38961,-1.2664,26.16368,4.38555,
,Al,T1,0.106933,0.666967,1.771767,8.38961,-1.2664,26.16368,4.38555,
,Al,T1,0.333033,0.439967,1.771767,3.73943,-3.94408,26.16368,4.38555,
,,,,,,,,,,
[0],Si,T1,0.2267,0.0003,1.1051,-1.54596,-2.68478,16.31902,,
,Al,T1,0.2264,-0.0003,0.8949,-1.55211,-2.68123,13.21499,3.10403,
,,,,,,,,,,
[0],Si,T1,0.893367,0.333633,1.438433,-1.54596,-10.58005,21.24135,,
,,,,,,,,,,
[3],Si,T1,0.560033,0.666967,1.771767,5.29154,-6.63242,26.16368,,
,Al,T1,0.560033,0.893067,1.771767,8.38346,-6.63242,26.16368,3.09192,
,Al,T1,0.333033,0.439967,1.771767,3.73943,-3.94408,26.16368,3.10422,
,Al,T1,0.333033,0.439967,1.771767,3.73943,-3.94408,26.16368,3.10422,
,Al,T1,0.560033,0.893067,1.771767,8.38346,-6.63242,26.16368,3.09192,
,Al,T1,0.7733,0.7736,1.8949,5.29154,-9.15811,27.98199,3.11214,
,,,,,,,,,,
[0],Si,T1,0.2267,0.2264,1.1051,1.54596,-2.68478,16.31902,,
,Al,T1,0.2264,-0.0003,0.8949,-1.55211,-2.68123,13.21499,4.38555,
,Al,T1,0.0003,0.2267,0.8949,3.09807,-0.00355,13.21499,4.38555,
,,,,,,,,,,
[0],Si,T1,0.893367,0.559733,1.438433,1.54596,-10.58005,21.24135,,
,,,,,,,,,,
[0],Si,T1,0.7736,1.0003,0.1051,8.38961,-9.16166,1.55201,,
,,,,,,,,,,
[0],Si,T1,1.9997,0.2264,1.1051,-10.57693,-23.68224,16.31901,,
,Al,T1,2.0003,0.2267,0.8949,-10.57693,-23.68935,13.21499,3.10403,
,,,,,,,,,,
[0],Si,T1,1.666367,0.559733,1.438433,-3.73943,-19.73461,21.24135,,
,,,,,,,,,,
[1],Si,T1,1.333033,0.893067,1.771767,3.09807,-15.78698,26.16368,,
,Al,T1,1.560033,0.893067,1.771767,1.54596,-18.47531,26.16368,3.10422,
,Al,T1,1.106933,0.666967,1.771767,1.55211,-13.1093,26.16368,3.09192,
,Al,T1,1.106933,0.666967,1.771767,1.55211,-13.1093,26.16368,3.09192,
,Al,T1,1.560033,0.893067,1.771767,1.54596,-18.47531,26.16368,3.10422,
,Al,T1,1.2264,0.9997,1.8949,5.28539,-14.52413,27.98199,3.11214,
,,,,,,,,,,
[0],Si,T1,1.9997,0.7733,1.1051,-3.09807,-23.68224,16.31901,,
,Al,T1,2.2264,0.9997,0.8949,-1.55211,-26.36703,13.21499,4.38555,
,Al,T1,1.7733,0.7736,0.8949,-1.54596,-21.00101,13.21499,4.38555,
,,,,,,,,,,
[0],Si,T1,1.666367,0.106633,1.438433,-9.93557,-19.73461,21.24135,,
,,,,,,,,,,
[0],Si,T1,1.333033,0.439967,1.771767,-3.09807,-15.78698,26.16368,,
,Al,T1,1.333033,0.439967,1.771767,-3.09807,-15.78698,26.16368,0,
,Al,T1,1.333033,0.439967,1.771767,-3.09807,-15.78698,26.16368,0,
,Al,T1,1.0003,0.2267,1.8949,-3.73943,-11.84645,27.98199,4.38695,
,,,,,,,,,,
[2],Si,T1,1.0003,0.7736,1.8949,3.73943,-11.84645,27.98199,,
,Al,T1,1.106933,0.666967,1.771767,1.55211,-13.1093,26.16368,3.11214,
,Al,T1,1.106933,0.666967,1.771767,1.55211,-13.1093,26.16368,3.11214,
,Al,T1,1.2264,0.9997,1.8949,5.28539,-14.52413,27.98199,3.09192,
,Al,T1,0.7733,0.7736,1.8949,5.29154,-9.15811,27.98199,3.10422,
,,,,,,,,,,
[0],Si,T1,1.666967,0.106933,1.228233,-9.93557,-19.74171,18.13733,,
,,,,,,,,,,
[0],Si,T1,1.333633,0.440267,1.561567,-3.09807,-15.79408,23.05966,,
,Al,T1,1.333033,0.439967,1.771767,-3.09807,-15.78698,26.16368,3.10403,
,Al,T1,1.333033,0.439967,1.771767,-3.09807,-15.78698,26.16368,3.10403,
,,,,,,,,,,
[0],Si,T1,1.0003,0.2267,1.8949,-3.73943,-11.84645,27.98199,,
,Al,T1,1.333033,0.439967,1.771767,-3.09807,-15.78698,26.16368,4.38695,
,Al,T1,1.333033,0.439967,1.771767,-3.09807,-15.78698,26.16368,4.38695,
,Al,T1,1.0003,0.2267,1.8949,-3.73943,-11.84645,27.98199,0,
,,,,,,,,,,
[0],Si,T1,1.666967,0.560033,1.228233,-3.73943,-19.74171,18.13732,,
,,,,,,,,,,
[0],Si,T1,1.333633,0.893367,1.561567,3.09807,-15.79408,23.05966,,
,Al,T1,1.560033,0.893067,1.771767,1.54596,-18.47531,26.16368,4.38554,
,Al,T1,1.106933,0.666967,1.771767,1.55211,-13.1093,26.16368,4.38555,
,Al,T1,1.106933,0.666967,1.771767,1.55211,-13.1093,26.16368,4.38555,
,Al,T1,1.560033,0.893067,1.771767,1.54596,-18.47531,26.16368,4.38554,
,,,,,,,,,,
[0],Si,T1,0.893067,0.333033,1.228233,-1.55211,-10.5765,18.13733,,
,,,,,,,,,,
[0],Si,T1,1.893067,0.333033,1.228233,-8.38961,-22.41939,18.13732,,
,,,,,,,,,,
[0],Si,T1,1.559733,0.666367,1.561567,-1.55211,-18.47176,23.05966,,
,Al,T1,1.560033,0.893067,1.771767,1.54596,-18.47531,26.16368,4.38555,
,Al,T1,1.333033,0.439967,1.771767,-3.09807,-15.78698,26.16368,4.38555,
,Al,T1,1.333033,0.439967,1.771767,-3.09807,-15.78698,26.16368,4.38555,
,Al,T1,1.560033,0.893067,1.771767,1.54596,-18.47531,26.16368,4.38555,
,,,,,,,,,,
[0],Si,T1,1.2264,0.2267,1.8949,-5.28539,-14.52413,27.98199,,
,Al,T1,1.333033,0.439967,1.771767,-3.09807,-15.78698,26.16368,3.11214,
,Al,T1,1.333033,0.439967,1.771767,-3.09807,-15.78698,26.16368,3.11214,
,Al,T1,1.2264,-0.0003,1.8949,-8.38961,-14.52413,27.98199,3.10422,
,Al,T1,1.0003,0.2267,1.8949,-3.73943,-11.84645,27.98199,3.09192,
,,,,,,,,,,
[0],Si,T1,1.893067,0.560033,1.228233,-5.28539,-22.41939,18.13732,,
,,,,,,,,,,
[0],Si,T1,1.559733,0.893367,1.561567,1.55211,-18.47176,23.05966,,
,Al,T1,1.560033,0.893067,1.771767,1.54596,-18.47531,26.16368,3.10403,
,Al,T1,1.560033,0.893067,1.771767,1.54596,-18.47531,26.16368,3.10403,
,,,,,,,,,,
[0],Si,T1,1.7736,0.0003,1.1051,-12.12289,-21.00456,16.31902,,
,Al,T1,1.7733,-0.2264,0.8949,-15.22096,-21.00101,13.21499,4.38555,
,Al,T1,2.0003,0.2267,0.8949,-10.57693,-23.68935,13.21499,4.38555,
,,,,,,,,,,
[0],Si,T1,1.440267,0.333633,1.438433,-5.28539,-17.05693,21.24135,,
,,,,,,,,,,
[1],Si,T1,1.106933,0.666967,1.771767,1.55211,-13.1093,26.16368,,
,Al,T1,1.106933,0.666967,1.771767,1.55211,-13.1093,26.16368,0,
,Al,T1,1.106933,0.666967,1.771767,1.55211,-13.1093,26.16368,0,
,Al,T1,1.2264,0.9997,1.8949,5.28539,-14.52413,27.98199,4.38695,
,,,,,,,,,,
[0],Si,T1,1.7736,0.7733,1.1051,-1.55211,-21.00456,16.31901,,
,Al,T1,1.7733,0.7736,0.8949,-1.54596,-21.00101,13.21499,3.10403,
,,,,,,,,,,
[0],Si,T1,1.440267,0.106633,1.438433,-8.38961,-17.05693,21.24135,,
,,,,,,,,,,
